"alexa_links_in";"alexa_load_time";"alexa_rank";"alexa_rank_dk";"external_links_count";"html5_tags";"img_count";"internal_links_count";"page_rank";"alexa_has_adult_content";"alexa_lang";"cms";"facebook_share";"has_analytics";"has_content_business";"has_content_film";"has_content_food";"has_content_games";"has_content_health";"has_content_music";"has_content_news";"has_content_shop";"has_content_sport";"has_content_technology";"has_content_transport";"has_content_xxx";"has_description";"has_js_angular";"has_js_backbone";"has_js_dojo";"has_js_ember";"has_js_handlebars";"has_js_jquery";"has_js_knockout";"has_js_modernizr";"has_js_mootools";"has_js_prototype";"has_js_underscore";"has_keywords";"html5";"server";"title_tag";"twitter_share";"xhtml";"id";"cluster"
-0.3011624022276514;-0.2157163435808946;1.6358757109660576;6.9271165993769035E-15;-0.6004605057306811;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;0.1591842903196693;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"1";"0";"1";427.0;"cluster_2"
-0.09615373393541359;-7.29446854053416E-15;-0.0056940372155038135;0.4480783354325969;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;-2.211864428173593;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"1";"0";"0";428.0;"cluster_2"
-0.2708926659697371;-7.29446854053416E-15;0.3321725651688129;-0.3536794676709099;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;0.1591842903196693;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";429.0;"cluster_1"
-0.31492137325397607;-0.9423169701975264;0.8267283787107439;6.9271165993769035E-15;-0.5913289572144582;2.2295679059418667;1.7329972485720486;3.4965182586864567;-2.211864428173593;"0";"0";"6";"0";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"3";"1";"0";"0";430.0;"cluster_0"
-0.28189984279079683;-7.29446854053416E-15;-0.4772539718130601;0.3023503496880076;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;-0.43357788930364627;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";431.0;"cluster_1"
-0.3259285500750358;-7.29446854053416E-15;-0.11563089829822448;-0.12112400609940507;-0.5639343116657896;0.6029569953877478;-0.4740404542972227;0.08604493155243476;2.369153591801272E-15;"0";"0";"6";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"1";"0";"0";432.0;"cluster_1"
-0.3314321384855657;-7.29446854053416E-15;2.6778003562409887;0.5470921236562726;-0.4086979868900004;-0.15951686893449543;-0.33752265824345334;-0.3976221948411175;-1.6191022485502775;"0";"1";"3";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"1";"0";"0";433.0;"cluster_2"
-0.28189984279079683;-1.1989682655179594;-1.0586737454998036;-0.9010479994920501;-0.5821974086982353;-0.15951686893449543;-0.5195463863151458;-0.3356135888932262;-0.43357788930364627;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";434.0;"cluster_1"
-0.2612613862513098;-7.29446854053416E-15;-0.4493527546555145;-0.5552613852339828;-0.46348727798733774;-0.15951686893449543;-0.33752265824345334;0.5325068943772522;-0.43357788930364627;"0";"0";"6";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"1";"0";"0";435.0;"cluster_1"
-0.2901552254065916;-7.29446854053416E-15;-0.559166861936041;-0.18357885713280048;-0.15301462843575955;0.19630426774921808;-0.08724003214487615;-0.3108101465140697;-1.026340068926962;"0";"0";"11";"1";"1";"0";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"6";"1";"0";"0";436.0;"cluster_1"
-0.32180085876713843;-7.29446854053416E-15;0.04264689147602026;6.9271165993769035E-15;-0.5456712146333438;-0.15951686893449543;-0.2920167262255302;-0.3232118677036479;2.369153591801272E-15;"0";"0";"11";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"6";"1";"0";"0";437.0;"cluster_1"
-0.20760139924864354;-7.29446854053416E-15;0.3587716292481812;0.6623543284089616;-0.5365396661171209;-0.15951686893449543;-0.13274596416279927;0.22246386463779563;0.1591842903196693;"0";"1";"11";"0";"1";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";438.0;"cluster_3"
-0.21998447317233574;-1.270934676030108;0.03446330466307553;1.4625888424628735;-0.609592054246904;-0.15951686893449543;-0.405781556270338;-0.3108101465140697;-0.43357788930364627;"0";"0";"11";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";439.0;"cluster_3"
0.6922353058729909;1.4117650122179333;-0.4615535198186959;6.9271165993769035E-15;-0.13475153140331378;-0.15951686893449543;0.09478369592681633;0.6689258274626131;1.3447086495663005;"0";"0";"6";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"3";"1";"1";"0";440.0;"cluster_6"
-0.26951676886710463;-7.29446854053416E-15;0.3703080797171353;0.309459031919451;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;0.7519464699429849;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";441.0;"cluster_3"
-0.19384242822231884;-7.29446854053416E-15;-0.2493242305114641;-0.009923905478969363;-0.24433011359798842;-0.15951686893449543;1.3689497924286638;0.48290000961893914;0.7519464699429849;"0";"0";"6";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";442.0;"cluster_1"
-0.32180085876713843;-0.5989591561877576;-0.45049845680932676;-0.6034988718044915;-0.5730658601820124;-0.15951686893449543;-0.5422993523241074;-0.3976221948411175;-2.211864428173593;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";443.0;"cluster_1"
-0.045245541138012255;-0.995207946598021;-0.3341326662038486;6.9271165993769035E-15;-0.6004605057306811;-0.15951686893449543;-0.45128748828826115;-0.2612032617557566;-1.026340068926962;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";444.0;"cluster_1"
-0.25025420943025006;-0.9891384902897675;-0.13302342721302995;-0.9746736368891422;0.5409830587971799;-0.15951686893449543;2.2108095347602417;-0.3852204736515392;0.1591842903196693;"0";"0";"11";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"3";"1";"0";"0";445.0;"cluster_5"
-0.3066659906381813;-0.548669375347943;-1.3456721350297751;-1.468727051974457;-0.5548027631495667;-0.15951686893449543;-0.5422993523241074;-0.3852204736515392;0.1591842903196693;"0";"0";"11";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"1";446.0;"cluster_1"
-0.18421114850389156;-7.29446854053416E-15;-0.526244773575024;-0.622793866432695;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;0.1591842903196693;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";447.0;"cluster_1"
-0.1044091165512084;-7.29446854053416E-15;-1.175573876185421;-1.2097679135433053;-0.363040244308886;-0.15951686893449543;-0.04173410012695303;0.5201051731876739;-0.43357788930364627;"0";"0";"6";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"6";"1";"0";"0";448.0;"cluster_1"
-0.22686395868549808;-7.29446854053416E-15;-0.051206814581966104;1.110709072006426;-0.006909852176193345;-0.15951686893449543;-0.1782518961807224;1.8470893404725481;-0.43357788930364627;"0";"0";"6";"0";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";449.0;"cluster_3"
-0.034238364316952506;-0.9587912087485001;-0.8678156524608471;-1.0757184771789445;-0.5730658601820124;-0.15951686893449543;-0.49679342030618423;-0.3976221948411175;1.3447086495663005;"0";"0";"11";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"22";"1";"0";"0";450.0;"cluster_6"
-0.3259285500750358;-7.29446854053416E-15;0.0;2.23083428647529;-0.4269610839224462;-0.05785368702486299;0.09478369592681633;-0.3976221948411175;-0.43357788930364627;"0";"1";"11";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"3";"1";"0";"0";451.0;"cluster_3"
-0.03561426141958497;-1.132204246127171;-0.4532712485765363;-0.27345291105890607;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;2.369153591801272E-15;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";452.0;"cluster_1"
-0.17733166299072922;-7.29446854053416E-15;0.19725169493363157;2.416675550525881;-0.527408117600898;-0.15951686893449543;-0.0644870661359146;0.0364380467941217;-0.43357788930364627;"0";"0";"11";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";453.0;"cluster_3"
-0.11816808757753308;-0.5703460050202769;-1.222121636589991;-1.2879634180891826;-0.09822533733842223;0.2979674496588505;-0.08724003214487615;0.2100621434482174;1.3447086495663005;"0";"0";"3";"0";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"1";"0";"0";454.0;"cluster_6"
-0.2708926659697371;-1.0238210977655018;0.9101263491465444;0.4546792546475086;-0.4817503750197835;-0.15951686893449543;-0.15549893017176084;-0.3976221948411175;0.1591842903196693;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";455.0;"cluster_2"
-0.32730444717766827;-7.29446854053416E-15;-0.5434519683178892;-1.1462975364768466;-0.609592054246904;0.4504622225232992;-0.31476969223449175;0.25966902820653043;2.369153591801272E-15;"0";"0";"6";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"6";"1";"0";"0";456.0;"cluster_1"
-0.12504757309069542;0.5368962386425378;-1.1099968695034566;-1.178286606518342;0.029616341888698206;2.839546997399661;-0.31476969223449175;-0.372818752461961;0.1591842903196693;"0";"0";"11";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";457.0;"cluster_1"
-0.3300562413829332;-7.29446854053416E-15;1.5827016521803003;6.9271165993769035E-15;-0.5639343116657896;0.7554517682521965;-0.3602756242524149;0.02403632560454344;2.369153591801272E-15;"0";"0";"6";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"3";"1";"0";"0";458.0;"cluster_2"
-0.32868034428030074;-7.29446854053416E-15;1.4208976992645956;-0.36078814990235325;-0.5639343116657896;-0.15951686893449543;-0.5195463863151458;0.11084837393159128;-1.026340068926962;"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"3";"1";"0";"0";459.0;"cluster_2"
-0.24612651812235264;-7.29446854053416E-15;1.0781955598487478;1.3239695389497275;0.5866408013782943;-0.15951686893449543;0.3678192880343551;-0.34801531008280445;-0.43357788930364627;"0";"0";"11";"0";"1";"1";"1";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";460.0;"cluster_3"
-0.23236754709602797;-0.6093639384304779;-0.8977194414502663;-1.1833642366836585;0.614035446926963;-0.15951686893449543;1.300690894401779;-0.372818752461961;0.7519464699429849;"0";"1";"11";"0";"1";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";461.0;"cluster_5"
-0.20622550214601107;-0.7741063239402154;2.1606337737223504;6.9271165993769035E-15;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;-0.43357788930364627;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";462.0;"cluster_2"
0.04969135894362807;0.8264960110649184;-0.18748038357858124;2.384686480484386;0.9062449994460955;-0.15951686893449543;0.20854852597162415;0.0364380467941217;0.7519464699429849;"0";"0";"11";"0";"1";"0";"1";"0";"1";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";463.0;"cluster_3"
-0.3355598297934631;-7.29446854053416E-15;1.1879663422579116;6.9271165993769035E-15;-0.3356455987602173;-0.15951686893449543;-0.04173410012695303;1.3510204928894176;2.369153591801272E-15;"0";"0";"11";"1";"1";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";464.0;"cluster_2"
-0.3245526529724033;-7.29446854053416E-15;-0.17248275727521106;0.46381898894507867;-0.6004605057306811;-0.05785368702486299;-0.5195463863151458;-0.23639981937660007;-2.211864428173593;"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"3";"1";"0";"0";465.0;"cluster_2"
-0.32730444717766827;-0.8339338218358568;2.6720237067259687;6.9271165993769035E-15;-0.45435572947111486;-0.15951686893449543;-0.42853452227929956;-0.3976221948411175;-2.211864428173593;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";466.0;"cluster_2"
-0.2901552254065916;-7.29446854053416E-15;-0.34049179454496625;0.30488916477066597;-0.3447771472764402;-0.15951686893449543;-0.2237578281986455;1.8718927828517047;-0.43357788930364627;"0";"0";"3";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"3";"1";"0";"0";467.0;"cluster_1"
-0.2832757398934293;-7.29446854053416E-15;1.5535560484397275;6.9271165993769035E-15;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;2.369153591801272E-15;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";468.0;"cluster_2"
-0.31629727035660854;-1.0272893585130751;0.5302129591047773;-0.32118263461288304;-0.5365396661171209;-0.15951686893449543;-0.5422993523241074;-0.3976221948411175;-0.43357788930364627;"0";"0";"11";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";469.0;"cluster_1"
0.040060079225200794;0.8030852510187979;-0.9755573867278603;6.9271165993769035E-15;0.30356279737538483;-0.15951686893449543;0.1175366619357779;-0.372818752461961;0.7519464699429849;"0";"0";"11";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";470.0;"cluster_1"
0.15838723005159308;1.7629264129097422;-0.9336068765623269;-1.2569898740807506;0.9610342905434328;-0.15951686893449543;0.6408548801418938;-0.18679293461828703;0.7519464699429849;"0";"0";"9";"0";"1";"0";"1";"1";"0";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";471.0;"cluster_5"
-0.25850959204604484;-0.8469397996392573;0.13887383770976058;1.7845105949439521;-0.17127772546820533;-0.15951686893449543;0.1175366619357779;-0.22399809818702182;0.1591842903196693;"0";"0";"11";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";472.0;"cluster_3"
-0.09752963103804606;-0.9787337080470472;-0.13757494564340597;-0.5425673098206911;-0.03430449772486201;-0.15951686893449543;-0.0644870661359146;-0.2612032617557566;0.1591842903196693;"0";"0";"11";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"22";"1";"0";"0";473.0;"cluster_1"
-0.22686395868549808;0.1666594038390751;-0.530442472222605;-0.7802004015575126;0.21224731221315596;-0.15951686893449543;0.6181019141329323;-0.23639981937660007;0.1591842903196693;"0";"0";"11";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3";"1";"0";"0";474.0;"cluster_1"
-0.33280803558819816;-7.29446854053416E-15;1.5190381606501862;-0.4394914174647621;-0.5548027631495667;1.873746769258153;-0.33752265824345334;0.18525870106906087;2.369153591801272E-15;"0";"0";"6";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"1";"0";"0";475.0;"cluster_2"
-0.3052900935355488;-0.3605162297920849;-0.680921785151573;-0.8101584195328811;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;-0.43357788930364627;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";476.0;"cluster_1"
-0.17320397168283183;-1.0905851171562901;-0.8497106701058559;-1.0620088757325894;0.047879438921143984;0.399630631568483;0.14028962794473945;-0.3852204736515392;-0.43357788930364627;"0";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";477.0;"cluster_1"
-0.12779936729596036;-0.8694834944984845;-1.1757905005422342;6.9271165993769035E-15;-0.5730658601820124;-0.15951686893449543;-0.5422993523241074;-0.372818752461961;-1.026340068926962;"1";"0";"11";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";478.0;"cluster_1"
-0.1787075600933617;0.23689168397743687;0.27297634926364744;-0.19068753936424385;-0.45435572947111486;-0.15951686893449543;0.32231335601643196;0.45809656723978265;0.1591842903196693;"0";"0";"11";"0";"1";"1";"1";"0";"0";"1";"0";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";479.0;"cluster_1"
-0.3259285500750358;-7.29446854053416E-15;0.1626832614608339;0.09518303894308631;-0.6004605057306811;-0.10868527797967921;-0.5195463863151458;-0.2984084253244914;-1.6191022485502775;"0";"0";"11";"1";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"1";"0";"0";480.0;"cluster_2"
-0.2901552254065916;-7.29446854053416E-15;0.2514222257607298;1.2005831259325317;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;2.369153591801272E-15;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";481.0;"cluster_3"
-0.18283525140125909;-0.6908680659984533;1.3369220638772932;-0.25212686436457593;0.5592461558296257;0.19630426774921808;-0.1782518961807224;-0.3356135888932262;0.7519464699429849;"0";"0";"5";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";482.0;"cluster_2"
-0.3066659906381813;0.04093495173953857;-0.8901038918396319;-0.5603390153992995;-0.4269610839224462;-0.15951686893449543;-0.3602756242524149;-0.3976221948411175;-2.211864428173593;"0";"0";"3";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"1";"0";"0";483.0;"cluster_1"
-0.297034710919754;-1.0983887038383302;-0.7518109024500577;-0.9081566817234934;-0.47261882650356063;-0.15951686893449543;-0.33752265824345334;-0.3976221948411175;-2.211864428173593;"0";"0";"11";"0";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";484.0;"cluster_1"
0.7032424826940505;-0.49924665969502174;-1.2268223851328384;-1.3250301182959945;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;1.3447086495663005;"0";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";485.0;"cluster_6"
-0.19934601663284873;-0.7281518690348675;-0.5697983039809753;-0.7339939670531307;-0.44522418095489197;2.4328942697611313;0.14028962794473945;0.7681395969792392;0.7519464699429849;"0";"0";"11";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";486.0;"cluster_1"
-0.20622550214601107;-0.42121079287461977;-0.9050293100240643;-0.7324706780035356;-0.31738250172777155;-0.15951686893449543;-0.2237578281986455;4.749092098833861;-0.43357788930364627;"0";"0";"11";"0";"1";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"0";"0";487.0;"cluster_0"
-0.23787113550655783;-7.29446854053416E-15;0.12337075457382618;2.3730079311041576;0.07527408446981265;-0.15951686893449543;-0.0644870661359146;-0.372818752461961;1.937470829189616;"0";"0";"11";"0";"1";"1";"1";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";488.0;"cluster_3"
-0.3094177848434462;-0.9986762073455944;0.9793883768316319;6.9271165993769035E-15;-0.116488434370868;-0.15951686893449543;0.09478369592681633;-0.18679293461828703;-1.026340068926962;"0";"0";"11";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"3";"1";"0";"0";489.0;"cluster_2"
-0.09615373393541359;-0.10126373891097169;-0.692689301601128;-0.4684339094070673;0.3857467340213908;-0.15951686893449543;-0.20100486218968397;-0.1991946558078653;0.7519464699429849;"0";"0";"11";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"3";"1";"0";"0";490.0;"cluster_1"
-0.1690762803749344;-0.20271036577749427;0.2713973983962087;0.09924514307533967;1.828531399584607;0.09464108583958565;0.04927776390889321;-0.3604170312723827;0.1591842903196693;"0";"0";"11";"0";"1";"0";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";491.0;"cluster_5"
-0.3300562413829332;-0.15588884568525307;2.423430408721687;0.6654009065081516;-0.609592054246904;-0.15951686893449543;-0.5650523183330689;-0.3976221948411175;-1.026340068926962;"0";"1";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";492.0;"cluster_2"
