"html5_tags";"cms";"has_analytics";"has_js_jquery";"html5";"server";"id";"cluster"
0.0;"11";"0";"0";"0";"3";864.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";865.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";866.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";867.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";868.0;"cluster_2"
0.010638297872340425;"11";"1";"1";"1";"0";869.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";870.0;"cluster_5"
0.0060790273556231;"11";"1";"0";"1";"1";871.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";872.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";873.0;"cluster_2"
0.02127659574468085;"11";"1";"0";"1";"1";874.0;"cluster_0"
0.007598784194528876;"6";"1";"1";"1";"3";875.0;"cluster_0"
0.0;"11";"0";"0";"0";"1";876.0;"cluster_5"
0.0;"1";"0";"0";"0";"1";877.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";878.0;"cluster_5"
0.03343465045592705;"6";"1";"1";"1";"3";879.0;"cluster_0"
0.04559270516717325;"6";"1";"1";"1";"3";880.0;"cluster_0"
0.0;"11";"1";"0";"0";"0";881.0;"cluster_2"
0.004559270516717325;"6";"1";"1";"1";"3";882.0;"cluster_0"
0.0;"3";"1";"1";"0";"3";883.0;"cluster_2"
0.0;"11";"1";"0";"0";"17";884.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";885.0;"cluster_5"
0.001519756838905775;"6";"1";"1";"1";"6";886.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";887.0;"cluster_5"
0.0;"6";"1";"0";"0";"6";888.0;"cluster_2"
0.0060790273556231;"11";"1";"0";"1";"1";889.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";890.0;"cluster_2"
0.004559270516717325;"1";"1";"1";"1";"1";891.0;"cluster_0"
0.0;"11";"1";"1";"1";"3";892.0;"cluster_0"
0.0;"7";"1";"1";"0";"3";893.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";894.0;"cluster_2"
0.0;"11";"0";"1";"0";"18";895.0;"cluster_5"
0.034954407294832825;"6";"1";"0";"1";"3";896.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";897.0;"cluster_2"
0.0;"11";"0";"1";"0";"1";898.0;"cluster_5"
0.0060790273556231;"11";"1";"0";"1";"1";899.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";900.0;"cluster_5"
0.0;"11";"0";"0";"1";"0";901.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";902.0;"cluster_5"
0.08358662613981763;"11";"1";"0";"1";"1";903.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";904.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";905.0;"cluster_5"
0.0;"11";"1";"0";"1";"3";906.0;"cluster_0"
0.0;"11";"1";"0";"1";"22";907.0;"cluster_0"
0.0;"7";"1";"0";"0";"3";908.0;"cluster_2"
0.0;"11";"1";"0";"1";"3";909.0;"cluster_0"
0.0;"11";"0";"0";"0";"11";910.0;"cluster_5"
0.0;"6";"1";"0";"1";"3";911.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";912.0;"cluster_2"
0.0;"3";"0";"1";"0";"3";913.0;"cluster_5"
0.05623100303951368;"11";"1";"0";"1";"1";914.0;"cluster_0"
0.0;"3";"0";"0";"0";"3";915.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";916.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";917.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";918.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";919.0;"cluster_5"
0.004559270516717325;"11";"0";"0";"1";"1";920.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";921.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";922.0;"cluster_2"
0.0;"11";"0";"1";"0";"1";923.0;"cluster_5"
0.0;"6";"1";"1";"1";"3";924.0;"cluster_0"
0.0;"11";"1";"1";"1";"1";925.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";926.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";927.0;"cluster_2"
0.0;"11";"1";"1";"0";"2";928.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";929.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";930.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";931.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";932.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";933.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";934.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";935.0;"cluster_2"
0.15653495440729484;"9";"1";"0";"1";"3";936.0;"cluster_0"
0.0;"0";"1";"1";"0";"22";937.0;"cluster_2"
0.0;"7";"1";"1";"0";"3";938.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";939.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";940.0;"cluster_2"
0.001519756838905775;"11";"1";"0";"1";"1";941.0;"cluster_0"
0.00303951367781155;"7";"1";"0";"1";"3";942.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";943.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";944.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";945.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";946.0;"cluster_5"
0.001519756838905775;"11";"1";"0";"1";"1";947.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";948.0;"cluster_2"
0.001519756838905775;"7";"0";"0";"1";"3";949.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";950.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";951.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";952.0;"cluster_5"
0.0;"11";"0";"1";"0";"3";953.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";954.0;"cluster_5"
0.0;"3";"1";"0";"0";"1";955.0;"cluster_2"
0.0;"11";"0";"1";"1";"3";956.0;"cluster_7"
0.0;"11";"1";"0";"1";"3";957.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";958.0;"cluster_2"
0.12310030395136778;"11";"0";"0";"1";"3";959.0;"cluster_7"
0.0;"7";"0";"0";"0";"3";960.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";961.0;"cluster_2"
0.001519756838905775;"11";"1";"1";"1";"3";962.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";963.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";964.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";965.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";966.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";967.0;"cluster_2"
0.0;"11";"1";"1";"1";"1";968.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";969.0;"cluster_5"
0.0;"3";"1";"0";"0";"3";970.0;"cluster_2"
0.0;"11";"1";"0";"0";"0";971.0;"cluster_2"
0.001519756838905775;"11";"0";"0";"1";"3";972.0;"cluster_7"
0.007598784194528876;"11";"1";"0";"1";"1";973.0;"cluster_0"
0.015197568389057751;"11";"1";"1";"1";"3";974.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";975.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";976.0;"cluster_2"
0.0;"7";"0";"1";"0";"0";977.0;"cluster_5"
0.0;"6";"1";"1";"1";"2";978.0;"cluster_0"
0.0;"11";"1";"0";"0";"3";979.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";980.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";981.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";982.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";983.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";984.0;"cluster_5"
0.001519756838905775;"11";"1";"0";"1";"0";985.0;"cluster_0"
0.0;"11";"0";"0";"0";"3";986.0;"cluster_5"
0.0;"11";"0";"1";"1";"1";987.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";988.0;"cluster_5"
0.05927051671732523;"11";"1";"1";"1";"3";989.0;"cluster_0"
0.0;"11";"0";"0";"0";"2";990.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";991.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";992.0;"cluster_2"
0.013677811550151976;"11";"1";"1";"1";"3";993.0;"cluster_0"
0.0;"11";"1";"1";"1";"1";994.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";995.0;"cluster_5"
0.00911854103343465;"6";"0";"1";"1";"3";996.0;"cluster_7"
0.0;"11";"0";"0";"0";"1";997.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";998.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";999.0;"cluster_2"
0.0;"11";"1";"0";"0";"22";1000.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";1001.0;"cluster_2"
0.007598784194528876;"6";"1";"1";"1";"3";1002.0;"cluster_0"
0.0;"11";"1";"0";"0";"22";1003.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1004.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1005.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1006.0;"cluster_5"
0.0;"6";"0";"1";"0";"3";1007.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1008.0;"cluster_5"
0.0;"5";"0";"1";"0";"1";1009.0;"cluster_5"
0.0;"11";"0";"0";"0";"2";1010.0;"cluster_5"
0.0243161094224924;"11";"1";"0";"1";"1";1011.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1012.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1013.0;"cluster_2"
0.0;"11";"0";"0";"1";"3";1014.0;"cluster_7"
0.022796352583586626;"1";"1";"1";"1";"1";1015.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1016.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";1017.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1018.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1019.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1020.0;"cluster_2"
0.0;"11";"0";"1";"0";"1";1021.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1022.0;"cluster_5"
0.001519756838905775;"11";"1";"1";"1";"22";1023.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";1024.0;"cluster_2"
0.0;"3";"1";"0";"0";"3";1025.0;"cluster_2"
0.001519756838905775;"11";"1";"0";"1";"3";1026.0;"cluster_0"
0.004559270516717325;"11";"1";"0";"1";"3";1027.0;"cluster_0"
0.0;"11";"0";"0";"0";"3";1028.0;"cluster_5"
0.0;"11";"1";"0";"0";"5";1029.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1030.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1031.0;"cluster_5"
0.0;"7";"1";"0";"0";"3";1032.0;"cluster_2"
0.0;"11";"0";"1";"0";"3";1033.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1034.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1035.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1036.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1037.0;"cluster_2"
0.0;"1";"0";"0";"0";"1";1038.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1039.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1040.0;"cluster_2"
0.0;"11";"1";"0";"0";"8";1041.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1042.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1043.0;"cluster_5"
0.0;"11";"1";"0";"0";"9";1044.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1045.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1046.0;"cluster_5"
0.0;"11";"1";"0";"0";"6";1047.0;"cluster_2"
0.0;"1";"1";"1";"0";"1";1048.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1049.0;"cluster_5"
0.0;"11";"1";"0";"1";"1";1050.0;"cluster_0"
0.0;"11";"0";"0";"1";"3";1051.0;"cluster_7"
0.0;"6";"1";"0";"0";"3";1052.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1053.0;"cluster_2"
0.0;"11";"0";"1";"0";"3";1054.0;"cluster_5"
0.0;"6";"0";"1";"0";"3";1055.0;"cluster_5"
0.02127659574468085;"11";"1";"0";"1";"1";1056.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";1057.0;"cluster_2"
0.016717325227963525;"3";"0";"0";"1";"3";1058.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1059.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1060.0;"cluster_2"
0.0;"11";"0";"0";"0";"0";1061.0;"cluster_5"
0.010638297872340425;"9";"1";"0";"1";"3";1062.0;"cluster_0"
0.0;"7";"0";"1";"0";"0";1063.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1064.0;"cluster_5"
0.0;"11";"1";"1";"1";"3";1065.0;"cluster_0"
0.013677811550151976;"6";"0";"0";"1";"3";1066.0;"cluster_7"
0.05623100303951368;"11";"1";"0";"1";"1";1067.0;"cluster_0"
0.0;"11";"0";"0";"0";"1";1068.0;"cluster_5"
0.02127659574468085;"6";"0";"1";"1";"3";1069.0;"cluster_7"
0.0;"3";"0";"0";"0";"3";1070.0;"cluster_5"
0.0;"6";"1";"1";"0";"3";1071.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1072.0;"cluster_5"
0.0;"2";"1";"1";"0";"1";1073.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";1074.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1075.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1076.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1077.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1078.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1079.0;"cluster_5"
0.0;"11";"0";"1";"0";"1";1080.0;"cluster_5"
0.0;"11";"0";"1";"1";"22";1081.0;"cluster_7"
0.0;"11";"1";"0";"0";"3";1082.0;"cluster_2"
0.010638297872340425;"1";"1";"0";"1";"1";1083.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1084.0;"cluster_5"
0.25835866261398177;"11";"1";"0";"1";"3";1085.0;"cluster_0"
0.0;"3";"0";"1";"0";"1";1086.0;"cluster_5"
0.015197568389057751;"11";"1";"0";"1";"3";1087.0;"cluster_0"
0.015197568389057751;"11";"1";"1";"1";"0";1088.0;"cluster_0"
0.001519756838905775;"11";"0";"0";"1";"3";1089.0;"cluster_7"
0.0;"11";"1";"1";"0";"3";1090.0;"cluster_2"
0.0;"6";"1";"1";"0";"3";1091.0;"cluster_2"
0.001519756838905775;"11";"1";"1";"1";"3";1092.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1093.0;"cluster_5"
0.0;"1";"1";"0";"0";"1";1094.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1095.0;"cluster_5"
0.013677811550151976;"6";"1";"0";"1";"3";1096.0;"cluster_0"
0.0;"11";"0";"0";"0";"3";1097.0;"cluster_5"
0.0;"3";"1";"1";"0";"3";1098.0;"cluster_2"
0.010638297872340425;"11";"1";"1";"1";"1";1099.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1100.0;"cluster_5"
0.0;"0";"0";"1";"0";"1";1101.0;"cluster_5"
0.0;"3";"1";"1";"0";"1";1102.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1103.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1104.0;"cluster_2"
0.0;"11";"0";"0";"0";"0";1105.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1106.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1107.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1108.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1109.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1110.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1111.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1112.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1113.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1114.0;"cluster_2"
0.0060790273556231;"6";"1";"1";"1";"0";1115.0;"cluster_0"
0.016717325227963525;"11";"1";"0";"1";"0";1116.0;"cluster_0"
0.0;"11";"0";"0";"0";"3";1117.0;"cluster_5"
0.0;"11";"1";"0";"1";"1";1118.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1119.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1120.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1121.0;"cluster_5"
0.0121580547112462;"6";"1";"0";"1";"0";1122.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1123.0;"cluster_5"
0.00303951367781155;"11";"1";"1";"1";"1";1124.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1125.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1126.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1127.0;"cluster_5"
0.0;"7";"0";"0";"0";"3";1128.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1129.0;"cluster_2"
0.0;"11";"1";"0";"0";"3";1130.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1131.0;"cluster_5"
0.0;"6";"0";"0";"1";"2";1132.0;"cluster_7"
0.0;"11";"0";"0";"0";"3";1133.0;"cluster_5"
0.041033434650455926;"6";"1";"1";"1";"3";1134.0;"cluster_0"
0.0;"6";"1";"1";"0";"1";1135.0;"cluster_2"
0.0;"11";"1";"0";"1";"1";1136.0;"cluster_0"
0.0;"9";"1";"0";"0";"3";1137.0;"cluster_2"
0.0060790273556231;"11";"0";"1";"1";"3";1138.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1139.0;"cluster_5"
0.001519756838905775;"11";"1";"0";"1";"1";1140.0;"cluster_0"
0.0;"6";"0";"0";"0";"6";1141.0;"cluster_5"
1.0;"11";"1";"0";"1";"3";1142.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1143.0;"cluster_5"
0.16109422492401215;"11";"0";"0";"1";"3";1144.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1145.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1146.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1147.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1148.0;"cluster_2"
0.0;"11";"0";"1";"0";"1";1149.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1150.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1151.0;"cluster_5"
0.001519756838905775;"9";"1";"0";"1";"3";1152.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1153.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1154.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1155.0;"cluster_2"
0.0;"11";"0";"0";"1";"22";1156.0;"cluster_7"
0.0;"11";"0";"0";"0";"1";1157.0;"cluster_5"
0.0;"1";"1";"0";"0";"1";1158.0;"cluster_2"
0.00303951367781155;"6";"1";"1";"1";"3";1159.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1160.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1161.0;"cluster_5"
0.0;"11";"1";"1";"0";"0";1162.0;"cluster_2"
0.00303951367781155;"6";"1";"1";"1";"3";1163.0;"cluster_0"
0.001519756838905775;"11";"1";"0";"1";"0";1164.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1165.0;"cluster_5"
0.0;"5";"1";"0";"0";"22";1166.0;"cluster_2"
0.0;"11";"0";"1";"0";"1";1167.0;"cluster_5"
0.0;"3";"0";"1";"0";"3";1168.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1169.0;"cluster_5"
0.00911854103343465;"11";"0";"0";"1";"0";1170.0;"cluster_7"
0.0;"11";"0";"1";"0";"3";1171.0;"cluster_5"
0.0;"11";"1";"1";"0";"8";1172.0;"cluster_2"
0.0;"11";"0";"1";"1";"3";1173.0;"cluster_7"
0.0;"11";"1";"0";"0";"3";1174.0;"cluster_2"
0.0;"11";"1";"0";"1";"22";1175.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1176.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1177.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1178.0;"cluster_2"
0.0;"11";"1";"0";"1";"0";1179.0;"cluster_0"
0.0;"6";"1";"1";"0";"3";1180.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1181.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1182.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1183.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1184.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1185.0;"cluster_5"
0.0;"11";"1";"0";"0";"3";1186.0;"cluster_2"
0.0121580547112462;"11";"0";"0";"1";"1";1187.0;"cluster_7"
0.004559270516717325;"11";"1";"1";"1";"3";1188.0;"cluster_0"
0.0;"11";"1";"0";"0";"1";1189.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1190.0;"cluster_5"
0.0;"11";"1";"0";"1";"1";1191.0;"cluster_0"
0.0;"3";"1";"1";"0";"0";1192.0;"cluster_2"
0.0;"6";"0";"0";"0";"3";1193.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1194.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1195.0;"cluster_5"
0.0;"6";"1";"0";"0";"22";1196.0;"cluster_2"
0.0;"11";"1";"0";"0";"1";1197.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1198.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1199.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1200.0;"cluster_5"
0.0;"11";"0";"0";"0";"3";1201.0;"cluster_5"
0.0;"11";"1";"1";"0";"3";1202.0;"cluster_2"
0.0;"3";"1";"1";"1";"1";1203.0;"cluster_0"
0.07750759878419453;"11";"1";"0";"1";"1";1204.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1205.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1206.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1207.0;"cluster_2"
0.0;"11";"1";"1";"0";"1";1208.0;"cluster_2"
0.007598784194528876;"11";"1";"1";"1";"1";1209.0;"cluster_0"
0.0;"11";"1";"1";"1";"0";1210.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1211.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1212.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1213.0;"cluster_5"
0.025835866261398176;"11";"1";"1";"1";"1";1214.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1215.0;"cluster_2"
0.001519756838905775;"11";"0";"0";"1";"3";1216.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1217.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1218.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1219.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1220.0;"cluster_5"
0.0;"11";"0";"0";"0";"0";1221.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1222.0;"cluster_5"
0.0;"11";"0";"0";"1";"1";1223.0;"cluster_7"
0.0;"11";"0";"0";"0";"3";1224.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1225.0;"cluster_5"
0.0;"6";"0";"1";"0";"3";1226.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1227.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1228.0;"cluster_5"
0.0;"11";"1";"1";"1";"22";1229.0;"cluster_0"
0.0;"3";"1";"0";"0";"1";1230.0;"cluster_2"
0.0;"11";"0";"1";"0";"1";1231.0;"cluster_5"
0.0;"11";"0";"0";"0";"8";1232.0;"cluster_5"
0.0;"11";"1";"0";"1";"0";1233.0;"cluster_0"
0.0;"6";"0";"1";"0";"3";1234.0;"cluster_5"
0.0;"11";"1";"0";"1";"1";1235.0;"cluster_0"
0.0;"11";"0";"0";"0";"3";1236.0;"cluster_5"
0.0;"11";"0";"0";"0";"0";1237.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1238.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1239.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1240.0;"cluster_5"
0.007598784194528876;"3";"1";"0";"1";"22";1241.0;"cluster_0"
0.0;"11";"1";"0";"0";"3";1242.0;"cluster_2"
0.0;"11";"1";"0";"0";"22";1243.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1244.0;"cluster_5"
0.03343465045592705;"6";"1";"1";"1";"3";1245.0;"cluster_0"
0.0;"3";"1";"0";"0";"3";1246.0;"cluster_2"
0.0;"3";"0";"0";"0";"3";1247.0;"cluster_5"
0.0;"11";"0";"1";"0";"1";1248.0;"cluster_5"
0.0;"11";"0";"0";"1";"0";1249.0;"cluster_7"
0.010638297872340425;"11";"1";"1";"1";"1";1250.0;"cluster_0"
0.0;"6";"1";"1";"1";"3";1251.0;"cluster_0"
0.0;"11";"0";"0";"0";"22";1252.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1253.0;"cluster_5"
0.0;"6";"0";"0";"1";"3";1254.0;"cluster_7"
0.0;"11";"1";"0";"0";"0";1255.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1256.0;"cluster_5"
0.0;"11";"1";"1";"1";"3";1257.0;"cluster_0"
0.0;"9";"0";"1";"0";"3";1258.0;"cluster_5"
0.00911854103343465;"11";"1";"0";"1";"0";1259.0;"cluster_0"
0.031914893617021274;"6";"1";"0";"1";"3";1260.0;"cluster_0"
0.0;"1";"1";"0";"0";"1";1261.0;"cluster_2"
0.0;"11";"1";"1";"0";"3";1262.0;"cluster_2"
0.13069908814589665;"11";"1";"0";"1";"0";1263.0;"cluster_0"
0.0;"11";"0";"1";"0";"1";1264.0;"cluster_5"
0.0;"11";"1";"0";"0";"1";1265.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1266.0;"cluster_5"
0.07598784194528875;"6";"1";"1";"1";"3";1267.0;"cluster_0"
0.0;"11";"1";"1";"0";"1";1268.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1269.0;"cluster_5"
0.0;"3";"1";"0";"0";"3";1270.0;"cluster_2"
0.0;"11";"0";"0";"0";"1";1271.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1272.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1273.0;"cluster_5"
0.010638297872340425;"7";"0";"0";"1";"3";1274.0;"cluster_7"
0.0;"11";"0";"0";"0";"22";1275.0;"cluster_5"
0.001519756838905775;"3";"1";"0";"1";"3";1276.0;"cluster_0"
0.001519756838905775;"11";"1";"0";"1";"1";1277.0;"cluster_0"
0.0;"11";"0";"0";"0";"1";1278.0;"cluster_5"
0.0;"11";"1";"1";"0";"1";1279.0;"cluster_2"
0.0;"11";"0";"0";"0";"22";1280.0;"cluster_5"
0.0;"11";"0";"0";"0";"1";1281.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1282.0;"cluster_5"
0.013677811550151976;"9";"0";"0";"1";"0";1283.0;"cluster_7"
0.0;"11";"0";"1";"0";"1";1284.0;"cluster_5"
0.0;"11";"0";"0";"0";"22";1285.0;"cluster_5"
0.0;"11";"1";"1";"1";"3";1286.0;"cluster_0"
0.0;"11";"1";"1";"0";"3";1287.0;"cluster_2"
0.0;"11";"1";"0";"0";"0";1288.0;"cluster_2"
0.0;"11";"0";"0";"0";"3";1289.0;"cluster_5"
0.0;"11";"0";"0";"1";"3";1290.0;"cluster_7"
0.0;"11";"1";"1";"1";"3";1291.0;"cluster_0"
