@relation data-weka.filters.unsupervised.attribute.RemoveType-Tstring-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.RemoveUseless-M95.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute alexa_has_adult_content {0,1}
@attribute alexa_links_in numeric
@attribute alexa_load_time numeric
@attribute alexa_rank numeric
@attribute alexa_rank_dk numeric
@attribute external_links_count numeric
@attribute facebook_share {0,1}
@attribute has_analytics {0,1}
@attribute has_content_business {0,1}
@attribute has_content_film {0,1}
@attribute has_content_food {0,1}
@attribute has_content_games {0,1}
@attribute has_content_health {0,1}
@attribute has_content_music {0,1}
@attribute has_content_news {0,1}
@attribute has_content_shop {0,1}
@attribute has_content_sport {0,1}
@attribute has_content_technology {0,1}
@attribute has_content_transport {0,1}
@attribute has_content_xxx {0,1}
@attribute has_description {0,1}
@attribute has_js_backbone {0,1}
@attribute has_js_dojo {0,1}
@attribute has_js_jquery {0,1}
@attribute has_js_modernizr {0,1}
@attribute has_js_mootools {0,1}
@attribute has_js_prototype {0,1}
@attribute has_keywords {0,1}
@attribute html5 {0,1}
@attribute html5_tags numeric
@attribute img_count numeric
@attribute internal_links_count numeric
@attribute page_rank numeric
@attribute title_tag {0,1}
@attribute twitter_share {0,1}
@attribute xhtml {0,1}

@data
0,0.010814,0.079806,0.131807,0.092569,0.328437,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.037398,0.368732,0.375,1,0,0
0,0.026355,0.03845,0.380239,?,0.039874,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0.010638,0.004878,0,0.625,1,0,0
0,0.001647,0.098419,0.352611,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.014538,0.042274,0.077198,0.053579,0.06191,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0.258359,0.152846,0.159292,0.75,1,0,0
0,0.018907,0.076288,0.18243,0.162273,0.03148,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.037398,0.023599,0.75,1,0,0
0,0.002435,0.06614,0.29062,0.237864,0.062959,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.015198,0.013008,0.003933,0.5,1,0,0
0,0.019767,0.046762,0.068965,0.158178,0.001049,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.015198,0,0.000983,0.5,1,0,0
0,0.009668,0.074962,0.161351,?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00152,0,0,0.375,1,0,0
0,0.008451,0.059052,0.072614,0.099906,0.147954,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.078049,0.000983,0.125,1,0,0
0,0.003366,?,0.425983,0.342036,0.002099,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.001626,0.157325,0.125,1,0,0
0,0.00487,0.103774,0.334343,0.568382,0.185729,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0.00152,0.03252,0.000983,0.5,1,0,0
0,0.031369,0.043039,0.135188,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.01239,0.059561,0.187539,0.139152,0.054565,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.045528,0,0.625,1,0,1
1,0.000573,?,0.332417,0.407474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.002865,0.021571,0.387457,0.41319,0.027282,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.013678,0.021138,0.011799,0.375,1,0,0
0,0.003438,0.118154,0.201684,0.178824,0.019937,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.039024,0,0.375,1,0,0
0,0.007591,0.049006,0.289521,0.400137,0.04617,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.021138,0.00295,0.625,1,0,0
0,0.219652,0.026313,0.005189,0.003071,0.118573,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0.010638,0.065041,0.009833,0.75,1,0,0
0,0.007806,0.031107,0.304004,0.404146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.00666,0.050484,0.059515,0.040952,0.036726,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.034146,0.046214,0.375,1,0,0
0,0.024995,0.028608,0.311665,0.248784,0.062959,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.00813,0.003933,0.75,1,0,0
0,0.008379,0.05181,0.049226,0.04846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.01017,0.03024,0.137548,0.161676,0.007345,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.03252,0.051131,0.5,1,0,0
0,0.003294,0.051861,0.02003,0.009129,0.057712,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.043902,0.001967,0.625,1,0,0
1,0.00179,?,0.221309,0.601826,0.06086,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.027642,0,0.625,1,0,0
0,0.004584,?,0.122721,0.163979,0.001049,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.019512,0.024582,0.125,1,0,0
0,0.005801,0.038195,0.361413,0.576487,0.1532,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.011382,0.045231,0.625,1,0,0
1,0.021485,0.00408,0.091613,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.014897,0.035033,0.38349,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0
0,0.011172,0.120296,0.115165,0.081392,0.357817,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0.255285,0.082596,0.5,1,0,0
0,0.000501,?,0.321486,?,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001626,0,0,1,0,1
0,0.07613,0.098113,0.148805,0.127037,0.0766,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.042276,0.046214,0.75,1,0,0
0,0.000716,0.006323,0.18309,0.141967,0.023085,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.003252,0,0,1,0,0
0,0,?,0.968307,0.662145,0.004197,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.006079,0.026016,0.058997,0.375,1,0,0
0,0.004225,0.336104,0.169783,0.053238,0.133263,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0.016717,0.043902,0.015733,0.5,1,0,0
0,0.041682,0.100561,0.378054,0.292552,0.019937,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.006504,0,0.625,1,0,1
0,0.025138,0.057216,0.023159,0.013651,0.06086,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.03252,0.003933,0.625,1,0,0
0,0.001719,0.051759,0.433387,0.376077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.0053,0.029424,0.303687,0.294855,0.233998,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.354472,0.000983,0.75,1,0,0
0,0.009239,?,0.164161,0.319939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.002149,0.020806,0.225992,?,0.073452,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0.012158,0.04878,0.012783,0.125,1,0,0
0,0.001862,?,0.898663,0.577084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
0,0.009382,?,0.320873,0.303131,0.388248,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0.00304,0.398374,0.011799,0.5,1,0,0
0,0.427344,0.018001,0.139925,0.292125,0.07765,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.027642,0,0.75,1,0,0
0,0.081429,0.079092,0.181938,0.42812,0.222455,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.039024,0.003933,0.75,1,0,0
0,0.012891,0.038807,0.062928,0.04445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0,0
0,0.01504,?,0.241659,0.25834,0.017838,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.029268,0.001967,0.5,1,0,0
0,0.003438,0.13182,0.368502,0.218411,0.009444,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0.073171,0.079646,0.375,1,0,0
0,0.004369,?,0.323408,0.361744,0.040923,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.058537,0.034415,0.375,1,0,0
0,0.003438,?,0.380164,0.330433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.000716,?,0.794342,0.32301,0.008395,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.003252,0.040315,?,1,0,0
0,0.004655,?,0.258452,0.320621,0.036726,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.065041,0.094395,0.375,1,0,0
0,0.001146,?,0.890827,0.465831,0.013641,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.041033,0.003252,0.069813,0.125,1,0,0
0,0.005586,?,0.281684,0.409948,0.010493,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.019512,0.084562,0.625,1,0,0
0,0.027573,0.064049,0.01942,0.013565,0.023085,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.04065,0.021632,0.625,1,0,0
0,0.005228,0.096022,0.064968,0.097603,0.16894,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.019512,0,0.25,1,0,0
0,0.002292,0.210403,0.081746,0.230782,0.073452,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.006079,0.030894,0.034415,0.5,1,0,1
0,0.003867,?,0.534395,0.339647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.001361,?,0.224065,0.422575,0.04617,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0.00152,0.013008,0.001967,0.5,1,0,1
0,0.000645,?,0.4049,0.155362,0.047219,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.043902,0.154376,0.125,1,0,0
0,0.150111,0.302499,0.001848,0.001109,0.428122,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0.287805,0.032448,0.875,1,0,0
0,0.005228,0.035798,0.589018,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.109289,0.233401,0.004949,0.00256,0.356768,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0.161094,0.173984,0.028515,0.875,1,0,0
0,0.00974,?,0.252866,0.396894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.020984,0.027639,0.011264,0.004692,0.036726,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.00813,0.000983,0.75,1,0,0
0,0.003939,0.018154,0.268742,0.29059,0.072403,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092683,0.009833,0.5,1,0,0
0,0.00444,?,0.288705,0.167733,0.193075,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.058537,0.001967,0.5,1,0,0
0,0.000931,?,0.344056,0.394506,0.001049,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0.031082,0.079908,0.075186,0.069619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0
0,0.002292,?,0.249213,0.273697,0.011542,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019512,0,0.375,1,0,0
0,0.006302,?,0.220908,0.383073,0.028332,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0.00152,0.030894,0.175025,0.5,1,0,0
0,0.005801,?,0.404189,0.543469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.006804,0.010352,0.09262,0.058698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
0,0.019981,0.074248,0.218904,0.842334,0.013641,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.011382,0.060964,0.5,1,0,0
0,0.015541,0.036716,0.135732,0.118079,0.095488,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.037398,0.0059,0.5,1,0,0
0,0.005228,0.03386,0.10721,0.074994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,1,0,0
0,0.001074,?,0.436301,0.456104,0.025184,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.01626,0,0.125,1,0,0
0,?,?,0.52117,0.180531,0.101784,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0.00304,0.517073,0.855457,?,1,0,0
0,0.003438,?,0.639024,0.650883,0.043022,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.011382,0,0.625,1,0,0
0,0.007448,0.005099,0.138925,0.147001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.010671,0.075268,0.155633,0.136166,0.451207,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.060163,0.182891,0.5,1,0,0
0,0.001719,0.139776,0.072811,0.061769,0.005247,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.00304,0.035772,0.05703,0,1,0,0
0,0.052639,0.084294,0.026401,0.02022,0.049318,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0.00152,0.009756,0.075713,0.75,1,0,0
0,0,?,0.737725,0.292637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
0,0.004369,0.026262,0.189287,0.15613,0.050367,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.066667,0.003933,0.5,1,0,0
0,0.012963,0.03743,0.225444,0.310383,0.01574,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.011382,0.003933,0.5,1,0,0
0,0.004297,?,0.288319,0.177289,0.104932,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0.055285,0.010816,0.375,1,0,0
0,0.001074,0.015145,0.568476,0.393482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.007305,?,0.517774,0.320109,0.126967,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.009119,0.034146,0.066863,0.625,1,0,0
0,0.002077,0.03743,0.208494,0.186588,0.051417,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.011382,0,0.75,1,0,0
0,0.01461,0.09949,0.099568,0.180445,0.36936,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0.097561,0.011799,0.625,1,0,0
0,0.004942,?,0.28383,0.708813,0.013641,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.04065,0.00295,0.375,1,0,0
0,0.004225,0.048139,0.152548,0.440918,0.072403,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.095935,0,0.375,1,0,0
0,0.012318,0.101632,0.144755,0.104001,0.15425,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.065041,0.003933,0.5,1,0,0
0,0.001934,0.046303,0.435264,0.575378,0.078699,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0.03252,0.00295,0.375,1,0,0
0,0.002077,?,0.206042,0.297841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
0,0.005944,0.025497,0.628256,?,0.048269,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.013008,0.003933,0.5,1,0,0
0,0.001218,0.054411,0.270434,0.27583,0.327387,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0.001626,0,0.125,1,0,0
0,0.000645,0.051453,0.487865,?,0.001049,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.001626,0.012783,0,1,0,0
0,0.002507,0.032126,0.123744,0.16833,0.01469,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01626,0,0.5,1,0,0
0,0.00444,0.058185,0.306522,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.016472,0.014176,0.490922,?,0.047219,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.003252,0.000983,0.625,1,0,0
0,0.002865,0.068536,0.150133,0.050252,0.013641,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.019512,0.024582,0.5,0,0,0
0,0.00752,?,0.247703,0.178142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.008881,0.522234,0.075602,0.032591,0.879328,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.960976,0.273353,0.625,1,0,0
0,0.004512,?,0.239234,?,0.159496,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0.012158,0.034146,0.000983,0.375,1,0,0
0,0.004082,0.068689,0.052399,0.037028,0.103882,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.004559,0.001626,0.000983,0.5,1,0,0
0,0.005085,?,0.35648,0.41063,0.039874,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.014634,0,0.25,1,0,0
0,0.001289,0.063233,0.348883,0.260643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.000072,?,0.437092,0.153571,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,1,0,0
0,0.005156,0.206527,0.249554,0.337855,0.018888,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.136585,0.021632,0.75,1,0,0
0,0.00179,?,0.783837,0.369337,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060964,0.375,1,0,1
0,0.004369,0.164865,0.097456,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.00179,0.030699,0.221539,0.235987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
1,0.003366,0.050994,0.327496,0.40389,0.010493,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.074797,0.098328,0.375,1,0,0
0,0.008451,0.069658,0.355982,0.588772,0.044071,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.073171,0.087512,0.5,1,0,0
0,0.015613,0.116165,0.058173,0.040099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
0,0.013321,0.073432,0.226169,0.185223,0.066107,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.027642,0,0.625,1,0,0
0,0.351286,?,0.138114,0.137787,0.036726,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017886,0,0.75,1,0,0
0,0.002005,?,0.365468,0.534084,0.053515,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.045528,0.145526,0.375,1,0,0
0,0.001504,?,0.375059,0.445781,0.03043,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.045528,0.000983,0.375,1,0,0
0,0.003796,0.022743,0.274296,0.377528,0.0766,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0.03252,0.003933,0.25,1,0,0
0,0.006804,0.056859,0.107683,0.040526,0.389297,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.077508,0.121951,0.001967,0.375,1,0,0
0,0.005156,?,0.257028,0.46566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0
0,0.004512,?,0.318029,0.33376,0.032529,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.01626,0.001967,0.5,1,0,0
0,0.00308,0.062774,0.463189,0.373518,0.033578,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.019512,0,0.5,1,0,0
0,0.007162,0.071086,0.273074,0.271649,0.166842,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0.04878,0.001967,0.75,1,0,0
0,0.001146,0.087761,0.13383,0.079771,0.06191,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.007599,0.013008,0,0.375,1,0,0
0,0.01461,?,0.173814,0.497227,0.176285,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.061789,0.009833,0.5,1,0,0
0,0.000716,0.105048,0.324017,?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,?,0,0,0
0,0.00666,0.086181,0.123125,0.130962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.010886,0.028047,0.021555,0.012627,0.016789,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.006504,0,0.625,1,0,0
0,0.016902,?,0.423821,0.501408,0.020986,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.025836,0.011382,0.003933,0.625,1,0,0
0,0.023491,0.12871,0.203764,0.20604,0.079748,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.029268,0.00295,0.625,1,0,0
0,0.000286,?,0.861787,0.410972,0.002099,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.00152,0.011382,0.003933,0,1,0,0
0,0.000788,?,0.310651,0.481955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.000788,0.016318,0.268948,0.34997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0
0,0.01017,0.233044,0.13469,0.212866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0
1,0.075628,0.092045,0.285341,0.419418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
0,0.006231,?,0.218739,0.240338,0.040923,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0.104065,0.302852,0.375,1,0,0
0,0.00666,0.049567,0.185644,0.179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0
0,0.015326,0.122743,0.180754,0.146916,0.045121,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0.003252,0,0.5,1,0,0
1,0.01418,0.012953,0.488115,?,0.780693,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0.021138,0.034415,0.375,1,0,0
0,0.157631,0.089597,0.013863,0.007508,0.052466,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.037398,0.073746,0.75,1,0,0
0,0.000358,?,0.477839,0.415067,0.003148,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.00813,0.022616,0,1,0,0
0,0.294421,0.054054,0.029821,0.02824,0.012592,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.027642,0.111111,1,1,0,0
